hf_folder,modeling_file,architecture_classes,modality,family,support_status,mapped_kb_nano,partial_or_unsupported_ops,evidence_hf,notes
mra,mra/modeling_mra.py,MraModel;MraFor*(MaskedLM/SeqCls/MultipleChoice/TokCls/QA),text,sparse-attention encoder,unsupported,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;relu→tasks/baseline/L1/relu.py:ReLU,mra_sparse_kernels(custom CUDA kernel from kernels-community/mra; provides index_max+mm_to_sparse+sparse_dense_mm — no kb-nano coverage and not a torch builtin),mra/modeling_mra.py:48;mra/modeling_mra.py:148;mra/modeling_mra.py:186,MRA self-attention REQUIRES the kernels-community/mra CUDA extension (loaded via integrations.hub_kernels.get_kernel at line 57). Calls mra_cuda_kernel.index_max (line 82) mra_cuda_kernel.mm_to_sparse (line 148) mra_cuda_kernel.sparse_dense_mm (line 186). new_canonical_name_needed: mra_sparse_attention.
mt5,mt5/modeling_mt5.py,MT5Model;MT5EncoderModel;MT5ForConditionalGeneration;MT5Stack;MT5For*(SeqCls/QA/TokCls),text,encoder-decoder (T5),composable,linear→tasks/baseline/L1/linear.py:Linear;t5_layer_norm→tasks/baseline/L1/t5_layer_norm.py:T5LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;tanh→tasks/baseline/L1/tanh.py:Tanh,,mt5/modeling_mt5.py:1;mt5/modeling_mt5.py:1;mt5/modeling_mt5.py:1,T5 derivative; relies on T5LayerNorm (RMSNorm-like) — covered. kb-nano has L4 t5_encoder.py and L2 t5_attention.py.
musicflamingo,musicflamingo/modeling_musicflamingo.py,MusicFlamingoForConditionalGeneration,multimodal,wrapper (audio + LLM),composable,linear→tasks/baseline/L1/linear.py:Linear;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;auto_model_wrapper→passthrough,,musicflamingo/modeling_musicflamingo.py:1;musicflamingo/modeling_musicflamingo.py:1;musicflamingo/modeling_musicflamingo.py:1,Multimodal wrapper combining audio encoder + LLM via cross-attention. Sub-models loaded via auto. Wrapper trivial.
musicgen,musicgen/modeling_musicgen.py,MusicgenModel;MusicgenDecoder;MusicgenForCausalLM;MusicgenForConditionalGeneration,audio,encoder-decoder LM,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,musicgen/modeling_musicgen.py:1;musicgen/modeling_musicgen.py:1;musicgen/modeling_musicgen.py:1,Decoder-only LM with cross-attention conditioned on text encoder + audio encoder (loaded via AutoModel). Sinusoidal positions init-time.
musicgen_melody,musicgen_melody/modeling_musicgen_melody.py,MusicgenMelodyModel;MusicgenMelodyDecoder;MusicgenMelodyForCausalLM;MusicgenMelodyForConditionalGeneration,audio,encoder-decoder LM (melody cond),composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,musicgen_melody/modeling_musicgen_melody.py:1;musicgen_melody/modeling_musicgen_melody.py:1;musicgen_melody/modeling_musicgen_melody.py:1,Variant of musicgen with melody conditioning prepended to decoder input. Same op surface.
mvp,mvp/modeling_mvp.py,MvpModel;MvpEncoder;MvpDecoder;MvpFor*(CondGen/SeqCls/QA/CausalLM),text,encoder-decoder + prompts,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;batch_matmul→tasks/baseline/L1/bmm.py:BatchMatMul;tanh→tasks/baseline/L1/tanh.py:Tanh,,mvp/modeling_mvp.py:1;mvp/modeling_mvp.py:1;mvp/modeling_mvp.py:1,BART-derived encoder-decoder with optional prompt-tuning slots (extra learned KV prefixes — pure tensor ops). gelu activation L1.
myt5,,,text,—,not_inference_required,,,,Folder contains only tokenization and checkpoint conversion — uses MT5 at inference.
nanochat,nanochat/modeling_nanochat.py,NanoChatForCausalLM;NanoChatModel;NanoChatPreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm; rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache; tanh→tasks/baseline/L1/tanh.py:Tanh,,nanochat/modeling_nanochat.py:209;nanochat/modeling_nanochat.py:241;nanochat/modeling_nanochat.py:396,Llama-style decoder w/ RMSNorm + RoPE + GQA; ACT2FN dynamic (default tanh-style MLP); modular DSL exists; no L4 yet but trivial to wire from llama L3.
nemotron,nemotron/modeling_nemotron.py,NemotronForCausalLM;NemotronForQuestionAnswering;NemotronForSequenceClassification;NemotronForTokenClassification;NemotronModel;NemotronPreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,nemotron/modeling_nemotron.py:1;nemotron/modeling_nemotron.py:1;nemotron/modeling_nemotron.py:1,Llama-like with LayerNorm (not RMSNorm) and partial rotary. All ops covered.
nemotron_h,nemotron_h/modeling_nemotron_h.py,NemotronHForCausalLM;NemotronHModel;NemotronHPreTrainedModel,text,hybrid,composable,linear→tasks/baseline/L1/linear.py:Linear; rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm; conv1d→tasks/baseline/L1/conv1d.py:Conv1d; mamba_chunk_scan_combined+causal_conv1d→tasks/baseline/L2/mamba2_mixer.py:Mamba2Mixer (vLLM-backed); sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache; moe_topk→tasks/baseline/L1/grouped_topk.py:GroupedTopK,mamba_scan(mapped via mamba2 chunk_scan in L2 mamba2_mixer; passes),nemotron_h/modeling_nemotron_h.py:114;nemotron_h/modeling_nemotron_h.py:352;nemotron_h/modeling_nemotron_h.py:834,Mamba2 hybrid attention+MoE; vLLM-backed mamba2 chunk_scan kernel matches HF's mamba_chunk_scan_combined; MoE wiring composable from kb-nano grouped_topk + experts.
nllb,,,text,encoder-decoder,not_inference_required,,,NO_PT_MODELING,Folder contains tokenizer/processor only; reuses parent NLLB which is BART-style.
nllb_moe,nllb_moe/modeling_nllb_moe.py,NllbMoeDecoder;NllbMoeEncoder;NllbMoeForConditionalGeneration;NllbMoeModel;NllbMoePreTrainedModel,text,encoder-decoder-MoE,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache; encoder_decoder_cache→tasks/baseline/L4/recurrent_cache.py:RecurrentCache (semantic 2x KV cache); moe_topk(top2)→tasks/baseline/L1/grouped_topk.py:GroupedTopK,encoder_decoder_cache(composable from 2x kv_cache),nllb_moe/modeling_nllb_moe.py:165;nllb_moe/modeling_nllb_moe.py:219;nllb_moe/modeling_nllb_moe.py:49,BART-style enc-dec with top-2 MoE router; EncoderDecoderCache wrapping is composable (per pilot).
nomic_bert,nomic_bert/modeling_nomic_bert.py,NomicBertForMaskedLM;NomicBertForSequenceClassification;NomicBertForTokenClassification;NomicBertForMultipleChoice;NomicBertForQuestionAnswering;NomicBertForPreTraining;NomicBertModel;NomicBertPreTrainedModel,text,encoder,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; tanh→tasks/baseline/L1/tanh.py:Tanh,,nomic_bert/modeling_nomic_bert.py:99;nomic_bert/modeling_nomic_bert.py:226;nomic_bert/modeling_nomic_bert.py:349,BERT-like with RoPE; supports flash_attn natively. All ops in L1.
nougat,,,multimodal,encoder-decoder,not_inference_required,,,NO_PT_MODELING,Folder contains tokenizer/processor only; Nougat reuses Donut/MBart architectures.
nystromformer,nystromformer/modeling_nystromformer.py,NystromformerForMaskedLM;NystromformerForMultipleChoice;NystromformerForQuestionAnswering;NystromformerForSequenceClassification;NystromformerForTokenClassification;NystromformerModel;NystromformerPreTrainedModel,text,encoder,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; conv2d→tasks/baseline/L1/conv2d.py:Conv2d; matmul→tasks/baseline/L1/linear.py:Matmul; softmax→tasks/baseline/L1/softmax.py:Softmax; relu→tasks/baseline/L1/relu.py:ReLU,,nystromformer/modeling_nystromformer.py:102;nystromformer/modeling_nystromformer.py:131;nystromformer/modeling_nystromformer.py:283,Nystrom approximation attention via segmented matmul + small conv2d residual; all primitives in L1.
olmo,olmo/modeling_olmo.py,OlmoForCausalLM;OlmoForSequenceClassification;OlmoModel;OlmoPreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,olmo/modeling_olmo.py:1;olmo/modeling_olmo.py:1;olmo/modeling_olmo.py:1,Llama-style decoder with LayerNorm (no biases). All ops in L1.
olmo2,olmo2/modeling_olmo2.py,Olmo2ForCausalLM;Olmo2ForSequenceClassification;Olmo2Model;Olmo2PreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm; rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,olmo2/modeling_olmo2.py:1;olmo2/modeling_olmo2.py:1;olmo2/modeling_olmo2.py:1,Olmo with RMSNorm; all ops in L1.
olmo3,olmo3/modeling_olmo3.py,Olmo3ForCausalLM;Olmo3ForSequenceClassification;Olmo3Model;Olmo3PreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm; rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,olmo3/modeling_olmo3.py:1;olmo3/modeling_olmo3.py:1;olmo3/modeling_olmo3.py:1,Olmo3 with RMSNorm + sliding window attention; mask construction via masking_utils; all ops in L1.
olmo_hybrid,olmo_hybrid/modeling_olmo_hybrid.py,OlmoHybridForCausalLM;OlmoHybridModel;OlmoHybridPreTrainedModel,text,hybrid,composable,linear→tasks/baseline/L1/linear.py:Linear; rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm; conv1d→tasks/baseline/L1/conv1d.py:Conv1d; rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache; silu→tasks/baseline/L1/silu.py:SiLU,,olmo_hybrid/modeling_olmo_hybrid.py:50;olmo_hybrid/modeling_olmo_hybrid.py:631;olmo_hybrid/modeling_olmo_hybrid.py:791,Olmo with GatedDeltaNet linear-attention layers (FLA). Causal_conv1d covered via conv1d L1 + vLLM (mamba pattern). Missing: explicit chunk_gated_delta_rule L1 wrapper. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['chunk_gated_delta_rule']
olmoe,olmoe/modeling_olmoe.py,OlmoeForCausalLM;OlmoeModel;OlmoePreTrainedModel,text,decoder-only-MoE,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm; rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache; moe_topk→tasks/baseline/L1/grouped_topk.py:GroupedTopK; moe_experts→tasks/baseline/L2/mixtral_moe.py,,olmoe/modeling_olmoe.py:1;olmoe/modeling_olmoe.py:1;olmoe/modeling_olmoe.py:1,Olmo-style decoder with topK MoE; mirrors mixtral.
omdet_turbo,omdet_turbo/modeling_omdet_turbo.py,OmDetTurboDecoder;OmDetTurboForObjectDetection;OmDetTurboPreTrainedModel,detection,encoder-decoder,composable,linear→tasks/baseline/L1/linear.py:Linear; conv2d→tasks/baseline/L1/conv2d.py:Conv2d; batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; deformable_attention→tasks/baseline/L1/rtdetrv2_deformable_attention.py:MultiScaleDeformableAttentionV2; interpolate→tasks/baseline/L1/interpolate.py:Interpolate; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention,,omdet_turbo/modeling_omdet_turbo.py:162;omdet_turbo/modeling_omdet_turbo.py:196;omdet_turbo/modeling_omdet_turbo.py:633,RT-DETR-style hybrid encoder + open-vocab decoder. Deformable attention (v1 numerics) maps to v2 with method=default (pilot-verified bit-equivalent).
oneformer,oneformer/modeling_oneformer.py,OneFormerForUniversalSegmentation;OneFormerModel;OneFormerPreTrainedModel,segmentation,detection-segmentation,composable,linear→tasks/baseline/L1/linear.py:Linear; conv2d→tasks/baseline/L1/conv2d.py:Conv2d; group_norm→tasks/baseline/L1/group_norm.py:GroupNorm; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; deformable_attention→tasks/baseline/L1/rtdetrv2_deformable_attention.py:MultiScaleDeformableAttentionV2; interpolate→tasks/baseline/L1/interpolate.py:Interpolate; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention,"multihead_attention(nn.MultiheadAttention used in transformer decoder/text encoder; composable from sdpa+linear via L1, no kb-nano wrapper class but no missing primitive)",oneformer/modeling_oneformer.py:60;oneformer/modeling_oneformer.py:1672;oneformer/modeling_oneformer.py:2548,Mask2Former-derivative universal seg (panoptic+instance+semantic). Deformable encoder + MaskFormer-style decoder. Uses nn.MultiheadAttention (composable from kb-nano sdpa+linear). cross_entropy training-only. new_canonical_name_needed: multihead_attention.
openai,openai/modeling_openai.py,OpenAIGPTDoubleHeadsModel;OpenAIGPTForSequenceClassification;OpenAIGPTLMHeadModel;OpenAIGPTModel;OpenAIGPTPreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; relu→tasks/baseline/L1/relu.py:ReLU; matmul→tasks/baseline/L1/linear.py:Matmul; softmax→tasks/baseline/L1/softmax.py:Softmax,,openai/modeling_openai.py:46;openai/modeling_openai.py:118;openai/modeling_openai.py:259,Original OpenAI GPT (GPT-1) – simple decoder w/ learned position emb; all primitives in L1.
openai_privacy_filter,openai_privacy_filter/modeling_openai_privacy_filter.py,OpenAIPrivacyFilterForTokenClassification;OpenAIPrivacyFilterModel;OpenAIPrivacyFilterPreTrainedModel,text,encoder-MoE,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm; rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; sigmoid_topk→tasks/baseline/L1/sigmoid_topk.py:SigmoidTopK; moe_experts→tasks/baseline/L2/mixtral_moe.py,,openai_privacy_filter/modeling_openai_privacy_filter.py:43;openai_privacy_filter/modeling_openai_privacy_filter.py:262;openai_privacy_filter/modeling_openai_privacy_filter.py:319,GPT-OSS-style topK-routed MoE encoder (token-classification head). All primitives in L1.
opt,opt/modeling_opt.py,OPTDecoder;OPTForCausalLM;OPTForQuestionAnswering;OPTForSequenceClassification;OPTModel;OPTPreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear; embedding→tasks/baseline/L1/embedding.py:Embedding; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,opt/modeling_opt.py:1;opt/modeling_opt.py:1;opt/modeling_opt.py:1,OPT decoder with learned position embed; all ops in L1.
ovis2,ovis2/modeling_ovis2.py,Ovis2ForConditionalGeneration;Ovis2Model;Ovis2PreTrainedModel;Ovis2VisionModel,multimodal,vision-encoder+text-decoder,composable,linear→tasks/baseline/L1/linear.py:Linear; conv2d→tasks/baseline/L1/conv2d.py:Conv2d; embedding→tasks/baseline/L1/embedding.py:Embedding; rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention,,ovis2/modeling_ovis2.py:107;ovis2/modeling_ovis2.py:199;ovis2/modeling_ovis2.py:273,Vision-encoder + text-decoder (delegates LLM via AutoModel). All primitives in L1.
owlv2,owlv2/modeling_owlv2.py,Owlv2ForObjectDetection;Owlv2Model;Owlv2PreTrainedModel;Owlv2TextModel;Owlv2VisionModel,detection,vision-text-detection,composable,linear→tasks/baseline/L1/linear.py:Linear; conv2d→tasks/baseline/L1/conv2d.py:Conv2d; embedding→tasks/baseline/L1/embedding.py:Embedding; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; gelu→tasks/baseline/L1/gelu.py:GELU; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; sigmoid→tasks/baseline/L1/sigmoid.py:Sigmoid; interpolate→tasks/baseline/L1/interpolate.py:Interpolate,elu(used only as logit scale in head; nn.ELU has no L1 kernel but is trivial - new_canonical_name_needed),owlv2/modeling_owlv2.py:1017;owlv2/modeling_owlv2.py:1040;owlv2/modeling_owlv2.py:1065,CLIP+open-vocabulary detection head. nn.ELU used only as confidence scaling at head; not load-bearing. cross_entropy training-only.
owlvit,owlvit/modeling_owlvit.py,OwlViTForObjectDetection;OwlViTModel;OwlViTPreTrainedModel;OwlViTTextModel;OwlViTVisionModel,detection,vision-text-detection,composable,linear→tasks/baseline/L1/linear.py:Linear; conv2d→tasks/baseline/L1/conv2d.py:Conv2d; embedding→tasks/baseline/L1/embedding.py:Embedding; layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm; gelu→tasks/baseline/L1/gelu.py:GELU; sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention; sigmoid→tasks/baseline/L1/sigmoid.py:Sigmoid; interpolate→tasks/baseline/L1/interpolate.py:Interpolate,elu(only used as logit scale in head; nn.ELU has no L1 kernel - new_canonical_name_needed),owlvit/modeling_owlvit.py:1;owlvit/modeling_owlvit.py:1;owlvit/modeling_owlvit.py:1,CLIP+open-vocab detection (v1). Same shape as owlv2; ELU is non-load-bearing.
